customer_tweet_id,customer_message,brand_response,clean_customer_message
1709224,Why does my WiFi turn on without permission? @AppleSupport,@272373 We'll be happy to look into this issue with you. DM us more details and include your device and OS as well. https://t.co/GDrqU22YpT,Why does my WiFi turn on without permission?
2210750,"@AppleSupport I just FaceTimed my girlfriend, I took pictures of her and when I went to look st them they weren’t there help me",@646167 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,"I just FaceTimed my girlfriend, I took pictures of her and when I went to look st them they weren’t there help me"
1957960,"@AppleSupport my phone battery barely lasts half a day after updating to iOS 11, ever gonna do anything about that nah?",@580922 We'd be happy to look into your battery concerns. DM us your model iPhone &amp; the iOS 11 version installed to get started. https://t.co/GDrqU22YpT,"my phone battery barely lasts half a day after updating to iOS 11, ever gonna do anything about that nah?"
1974558,"@AppleSupport hello, what’s up with this I️ shortcut? How do we fix it?","@584745 We want you to be able to communicate clearly with your iOS device; we'll do all we can to help. To start, connect with us in DM: https://t.co/GDrqU22YpT","hello, what’s up with this I️ shortcut? How do we fix it?"
1733839,Look @115858 you are messing around with my autocorrect.. what is it with A ? And the box? You know what I️ am talking about! #FixIt,@523612 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Look you are messing around with my autocorrect.. what is it with A ? And the box? You know what I️ am talking about! #FixIt
2132123,Whyyy won’t my Apple Watch track my workout on the rings?? @AppleSupport,@627444 We’d like to help get you back to enjoying your Apple Watch. Does this happen with every type of workout you start?,Whyyy won’t my Apple Watch track my workout on the rings??
303120,"@188350 @115858 I was stuck on an airplane with no Wi-Fi for 8 hours so slow reply. Many issues. Freezes, app crashes, battery drain it’s goes on.",@188349 We'd be happy to look into this with you. Send us a DM to get started. https://t.co/GDrqU22YpT,"I was stuck on an airplane with no Wi-Fi for 8 hours so slow reply. Many issues. Freezes, app crashes, battery drain it’s goes on."
145171,@115858 @AppleSupport iOS 11.1.2 on iPhone7 still has touch issues and apps don’t open the first 2-3 times &amp; get frozen. Such a painful experience!!!,"@148891 We know it's important for your iPhone to work the way you expect, and we're happy to see how we can help. Send us a DM with more information about what's going on, and we'll continue from there. https://t.co/GDrqU22YpT",iOS 11.1.2 on iPhone7 still has touch issues and apps don’t open the first 2-3 times &amp; get frozen. Such a painful experience!!!
2014237,@AppleSupport Followed your instructions and I still see the bugged ! ? look on TL https://t.co/vz1R73OGAe,"@595593 We want to take a further look into this with you. Meet us over in DM, and we’ll provide some information there. https://t.co/GDrqU22YpT",Followed your instructions and I still see the bugged ! ? look on TL
51650,HOW DO I️ FIX THIS SOMEONE HELP @AppleSupport https://t.co/oNbzVJsSdw,@127597 Let's dive into this issue together. Which iOS version is your device currently running?,HOW DO I️ FIX THIS SOMEONE HELP
707463,@AppleSupport I’m getting a weird interference/crackling/glitchy sound from only my left AirPod when music is off it gets worse.,@289132 We want to let you know we've received your DM and will continue working with you there. Look for a reply from us shortly.,I’m getting a weird interference/crackling/glitchy sound from only my left AirPod when music is off it gets worse.
1915991,@115858 yes good evening my phone is 6 months old AND THIS UPDATE DONE FUCKED MY PHONE FIX IT PLS,@570701 We're in your corner. We'd love to help you with your device. Please DM your model and country so we can see your options. https://t.co/GDrqU22YpT,yes good evening my phone is 6 months old AND THIS UPDATE DONE FUCKED MY PHONE FIX IT PLS
2179975,@AppleSupport was in Safari &amp; this popped up. I’m thinking it’s phishing. I cleared history and cookies. Any advice? https://t.co/tiWKGegSjf,@303600 Let's get this resolved. We actually have an article that addresses this. Give these steps a shot: https://t.co/qr0pQfKgYD,was in Safari &amp; this popped up. I’m thinking it’s phishing. I cleared history and cookies. Any advice?
337009,"@196406 @AppleSupport I have the same issue on my new iPhone 8+. WiFi works great for a bit, then just stops. Restarted phone and toggled airplane several times","@196407 We'll help you out! Send us a DM, and we can work with you from there. https://t.co/GDrqU22YpT","I have the same issue on my new iPhone 8+. WiFi works great for a bit, then just stops. Restarted phone and toggled airplane several times"
1412654,"@115858 since the new update my phone doesn’t work as it should! Whatsapp widgets, view my music on lock, speakerphone not always on #apple","@448280 Let’s work together to get your iPhone working as expected. To start, can you tell us the version of iOS 11 it’s on?","since the new update my phone doesn’t work as it should! Whatsapp widgets, view my music on lock, speakerphone not always on #apple"
1640766,Can anyone explain why iOS is trying to autocorrect “I️” to some weird combo of unsupported emoji? Bug? @AppleSupport https://t.co/QneaHqveyl,@501607 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Can anyone explain why iOS is trying to autocorrect “I️” to some weird combo of unsupported emoji? Bug?
643437,"@AppleSupport Mail running on 2 computers. Identical settings in app. One will allow emails to be sent, the other will not. Known issue?",@268041 We'd love to help! Are they both running the same version of macOS? Do you get an error message on the one not sending mail?,"Mail running on 2 computers. Identical settings in app. One will allow emails to be sent, the other will not. Known issue?"
658013,@AppleSupport trying to install apps from the App Store and the just keep buffering and nothing happens,"@276644 Thank you for reaching out to us. Let’s work together to find the best course of action for this issue. To start, what device model and software version are you using? https://t.co/GDrqU22YpT",trying to install apps from the App Store and the just keep buffering and nothing happens
1951694,@579604 @115858 @AppleSupport I am in the same boat. This whole process is nonsense. I am still jumping through Apple's hoops 48 hours later.,@579629 We'd love to help get you pointed in the right direction for questions about your reservation. Please DM us to continue. https://t.co/GDrqU22YpT,I am in the same boat. This whole process is nonsense. I am still jumping through Apple's hoops 48 hours later.
757850,"@AppleSupport App crashes, hiccups in the UI, battery drain and bugs throughout the OS. It feels like it is still in beta","@301101 Thanks for getting us this information. If you go into Settings &gt; General &gt; About, what does it show there for the Version?","App crashes, hiccups in the UI, battery drain and bugs throughout the OS. It feels like it is still in beta"
324521,"@AppleSupport Any way I can download old podcast software? Current v useless, idea of Stations doesn’t work. No instructions anyway.","@193306 You wouldn't be able to revert, but we welcome feedback here: https://t.co/eTPVYVFyd8 We can help to look into this together too.","Any way I can download old podcast software? Current v useless, idea of Stations doesn’t work. No instructions anyway."
1168601,@AppleSupport When I updated to iOS 11 the touch screen didn't work due to the fact it's an third party screen replacement. Would it be the same on 11.3 ?,@394877 We'd like to get more information. Send us a DM and we will go from there. https://t.co/GDrqU22YpT,When I updated to iOS 11 the touch screen didn't work due to the fact it's an third party screen replacement. Would it be the same on 11.3 ?
1919541,"I love how broken iOS 11 is (11.0.3). Songs double up on shuffle,and even loops between a three or four songs. @115858 FIX IT NOW!!!","@566597 We want to make sure we keep your music playing, on the right track. Meet us in DM and we'd be more than happy to help you. https://t.co/GDrqU22YpT","I love how broken iOS 11 is (11.0.3). Songs double up on shuffle,and even loops between a three or four songs. FIX IT NOW!!!"
